,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9,coef10,coef11,coef12,coef13,coef14,coef15,coef16,coef17,coef18,coef19,coef20,coef21,coef22,coef23,coef24,coef25,coef26,coef27,coef28,coef29,coef30,coef31,coef32,coef33,coef34,coef35,coef36,coef37,coef38,name
condition5,-0.130569386,0.193861824,0.040651494,0.023592583,0.025025454,0.028012005,-0.026685569,-0.013892892,0.004901512,-0.164537369,-0.065636515,0.095563525,0.019162576,-0.069870843,-0.037511209,0.032641703,0.030293365,-0.0059868,0.42766373,0.299354866,-0.054637409,-0.10869156,-0.055428141,0.050316419,0.011579098,0.012044581,0.020147513,-0.153350674,0.147045555,0.160842503,0.115035412,-0.013397435,-0.027827318,-0.017494582,0.012537527,-0.005283431,1.12975818,161.7693577,condition5_1_2_3_3
condition5,-0.015286726,0.046431206,0.070258737,0.004501756,0.009211852,-0.019652481,0.003849836,0.001693461,0.02339085,-0.146567263,-0.017007709,0.111126437,0.049132908,-0.008148673,0.011281231,-0.024836162,0.030599205,0.0158015,0.099390968,0.04423827,-0.113568852,-0.02526085,0.044019507,0.059233605,-0.029097897,-0.040995406,0.003972538,0.031400818,0.080577055,-0.007960527,-0.039651904,0.000348912,0.042526322,0.017928818,-0.042558416,-0.002139083,1.070593363,174.9165704,condition5_1_2_3_2
condition5,-0.111287944,0.069584168,0.015776554,-0.020948892,0.011135921,-0.000808752,-0.020499705,0.018106065,0.000257086,-0.061620014,0.093750347,0.076637022,-0.009626452,-0.053613219,-0.00290923,0.030489601,0.036180712,-0.012587309,0.428162457,0.089153946,-0.146824511,-0.073696671,0.036638292,0.046277687,-0.000778456,-0.027316814,0.00599812,-0.04256703,0.132236443,0.033722784,-0.030340008,-0.054442839,-0.023803257,-0.003143057,-0.009210286,-0.006274683,1.164232959,163.5969371,condition5_1_2_3_1
condition5,0.098442629,0.053280873,-0.004181765,0.01604281,0.014255492,-0.004464802,0.004492546,0.009691408,-0.036436244,0.084630745,0.008311281,0.074407799,0.003561277,-0.056992673,0.022280725,0.000224436,0.01317904,-0.024808032,0.116821011,-0.01797076,-0.06787821,0.008511977,-0.00270839,-0.031535351,-0.001019084,-0.000759984,0.000952723,-0.022577696,-0.042697115,-0.019786251,0.014414571,0.017866458,0.030860065,0.030571953,-0.029217719,-0.009914409,1.102837496,184.243365,condition5_1_2_2_0
condition5,-0.359817585,-0.10205297,-0.192808531,-0.270344934,-0.034013618,-0.017457961,-0.040768074,-0.033601438,-0.002277175,-0.248275753,-0.046397824,0.06032998,-0.053460391,-0.051352143,-0.038273421,0.050781279,-0.030646729,-0.039846227,0.172681616,-0.008326844,-0.119177684,-0.098880327,0.018423117,0.021184,-0.043159464,-0.00150726,0.008816159,-0.423991645,0.096405386,-0.125602084,-0.042588752,0.00908005,-0.035004196,0.020653271,0.053578077,-0.009458336,1.061273479,172.2193997,condition5_1_2_2_1
condition5,0.331235508,0.251652095,-0.147697017,0.049989492,-0.000545717,-0.054173955,0.068637635,-0.036561613,0.003798985,-0.277821691,-0.012204711,0.14721608,-0.011636469,-0.061029427,0.047307144,0.020662314,-0.09374238,0.051572989,0.28915621,-0.045999008,0.081423303,-0.006830767,-0.078910847,0.006527248,0.025600916,0.004205028,-0.030365092,0.475638318,0.124641009,-0.167852071,0.096355616,-0.092987412,0.065249863,0.000499599,-0.041602,-0.012932044,1.096181031,142.6981678,condition5_1_2_2_2
condition5,-0.046583319,0.006193631,0.106835907,0.09790816,-0.01348885,-0.013898328,-0.062316454,0.029130583,-0.00552833,-0.250487994,-0.144195439,-0.025568915,0.046191902,0.012292267,0.027935786,-0.054842328,-0.001065918,-0.000481962,0.262530742,0.159632135,0.062861259,0.111715855,0.054496623,-0.051412747,0.01342858,-0.026366375,-0.002125792,-0.17239254,-0.191347617,0.072172425,0.155480478,0.077328553,0.027505079,0.012264581,0.037637664,-0.047014236,1.06344292,147.0564304,condition5_1_1_3_2
condition5,-0.056541234,-0.024248935,0.016807439,-0.00449045,0.029914952,-0.011708128,0.002846756,0.010616671,0.014262325,0.067071925,0.012200918,-0.001424777,-0.014193165,0.010340972,-0.010010677,0.003621493,-0.009488433,-0.019942784,0.023620095,-4.07E-06,-0.015453291,-0.010144151,-0.001885702,-0.019146736,-0.025097462,-0.004825274,-0.001379164,0.003714289,-0.058154497,0.024575585,0.030551717,-0.001614224,-0.029893881,0.016986088,0.009300259,-0.011476672,1.032788529,168.0839066,condition5_1_1_3_1
condition5,-0.08284332,0.137575591,0.067262472,0.022237069,-0.069240421,0.002852828,0.018648802,0.006484243,-0.007211246,-0.016822938,-0.111514189,0.074601173,0.036834497,-0.014380133,-0.03106693,-0.005294054,-0.005385849,-0.002284283,0.221079181,0.078734475,-0.022813446,-0.046984428,-0.057838664,-0.005576553,0.032123147,0.026996479,-0.015826969,-0.057659807,-0.008248408,0.150103983,0.061703633,-0.03929486,-0.013033557,-0.042444547,0.005116751,-0.012514418,1.148592659,154.1162874,condition5_1_1_3_0
condition5,-0.086893737,0.076345847,-0.027480467,0.003238602,0.027388161,0.020557219,-0.02309386,0.023641858,0.011076128,-0.161287179,0.05951825,0.112951856,0.036800869,0.044159633,-0.003339739,-0.031464208,0.018626646,0.031349565,0.302035117,0.052078728,-0.195991367,-0.03888824,0.032886131,-0.005744813,-0.046869257,-0.041884978,0.003147869,0.093217113,0.174604594,-0.080329703,-0.141649802,0.007215657,0.077219926,-0.02155856,0.008166446,-0.021703478,1.2646267,167.1753408,condition5_1_1_2_1
condition5,0.243231815,0.047099049,0.072245117,0.023516729,0.007658894,0.040555463,-0.080614411,-0.017202717,0.032832539,-0.165809787,0.125475797,0.043277608,0.003446966,-0.016358495,-0.037020371,-0.015601004,0.003089005,-0.00774546,0.133644861,-0.287537519,0.159752257,0.011946921,-0.075106462,0.018430347,-0.011552491,0.022225879,-0.002296271,0.090935372,0.028939271,-0.052486842,0.132182416,0.0225129,0.005897343,-0.002119334,-0.005924246,-0.022086776,1.182160307,155.9783955,condition5_1_1_2_0
condition5,-0.085572047,0.119086681,0.029294354,-0.009715333,0.028388948,0.029464184,0.073077377,-0.029095764,-0.01262082,-0.177342351,-0.124747502,0.095689339,0.100419767,-0.045884626,-0.019768205,-0.012288842,0.012418803,-0.008980305,0.363249266,0.312499711,-0.005205459,-0.092738993,-0.045258722,0.028818371,0.017598174,0.033613917,0.021853812,-0.183094413,0.036483495,0.145103548,0.087523917,0.025629304,-0.018711362,-0.011976476,0.004558148,0.009395302,1.276489723,136.8548879,condition5_1_1_2_2
condition5,-0.097517139,0.056360803,0.026647918,0.030559889,0.008849689,0.007565092,-0.011695491,-0.006003011,-0.016859916,-0.019471248,-0.013535019,0.001833459,0.055993468,-0.042165352,-0.013986286,-0.009513757,0.029604595,0.001415247,0.127781401,-0.004634267,-0.054303559,-0.048407369,0.017756148,0.039033799,0.021037586,-0.032080056,-0.009977759,-0.001382571,0.036536698,-0.031527831,-0.01723862,0.000611282,0.03363519,0.026234172,0.005430208,0.000770792,1.190201534,161.4387428,condition5_1_1_10_0
condition5,-0.059840393,0.113385834,0.081838647,0.058262579,-0.017615407,-0.031000626,-0.039523733,0.039454013,0.032017138,-0.330781514,0.097391689,-0.032216961,0.007434575,-0.011966569,0.010463408,0.014923681,0.012661885,0.009513044,0.521077993,-0.167220493,-0.10387664,-0.023106445,0.082257253,-0.014391748,0.016789731,0.062119126,-0.067185071,0.050652661,0.200175889,0.014441277,0.002162715,0.030192578,-0.01761251,-0.106591378,0.060452526,0.028565577,1.36405628,110.3231443,condition5_1_1_10_1
condition5,-0.219273679,-0.214625687,-0.064084302,0.081235234,-0.001901245,0.064167167,-0.028547221,-0.073410397,0.010381836,-0.369486849,-0.142654469,-0.232268069,-0.073146475,-0.068897542,0.019130971,0.025182185,-0.016211929,-0.010116164,0.312659646,-0.046592511,0.06514097,0.034147455,0.115867143,-0.030903335,0.005905813,0.065572569,-0.04320743,-0.143504238,-0.295614131,-0.09072479,-0.060385305,-0.089656042,0.043156289,-0.091004285,0.000689297,0.007915432,1.051650955,150.7511393,condition5_1_1_10_2
condition5,0.067614313,0.041297301,0.003520329,0.029918681,0.02478889,0.002083835,0.007632695,-0.024483404,-0.011189378,-0.040189198,-0.039609043,-0.038406724,-0.053199224,0.007166922,0.003182438,0.015544715,-0.017170527,-0.00820478,0.164094157,0.039521076,-0.024809478,0.04442636,0.020305921,-0.01376109,-0.037189965,0.007606852,-0.00743841,-0.04140992,-0.010213134,0.040964463,0.018696825,0.016905146,0.063692155,-0.004343271,-0.017253922,-0.015443863,1.121960834,180.2748054,condition5_1_2_9_2
condition5,-0.133861235,-0.063443069,0.091425179,-0.040810789,-0.062212373,-0.026220783,0.013638488,0.005602536,0.033216982,-0.267381325,-0.132566184,-0.018660147,0.045997912,-0.01852794,0.022839646,-0.072192643,0.005782705,-0.028424236,0.234976038,0.143279034,0.097449179,0.061989845,-0.032537205,-0.027835433,0.009046629,0.016490657,0.056832911,-0.249151518,-0.103352609,0.13760564,-0.017194412,0.034589423,0.019346815,0.007770621,-0.015947384,0.003564441,0.906518682,155.5450739,condition5_1_2_9_0
condition5,0.025968418,0.056116693,-0.009696391,0.048047962,-0.008094408,-0.014898177,-0.000491542,0.007044538,-0.015600292,-0.04095438,-0.011342789,0.024208403,0.045884437,0.019214239,-0.00700307,0.001181283,0.007074567,0.025004822,0.061386384,0.027274046,0.007082749,-0.042059738,0.017718829,0.005185547,0.017224631,0.019507954,-0.033114828,0.009219225,0.016984774,-0.020364886,0.056569582,-0.027625712,0.003088027,-0.004255457,0.001769496,0.012052157,1.25851511,146.2802736,condition5_1_2_9_1
condition5,-0.137055767,0.013741484,0.062634481,0.062615254,0.039441576,-0.007894729,-0.019318978,0.020116333,0.010616116,-0.36077937,-0.123200161,-0.027057946,0.045131461,0.063715099,0.031809276,0.004572871,-0.030809355,-0.01060534,0.257099666,0.139891424,0.11831109,0.044920141,0.024536922,0.007488791,-0.039689574,0.029851895,-0.002153411,-0.309901544,-0.041927271,-0.036288492,0.027991642,0.136008878,0.010021388,-0.008863272,0.011760658,0.015598073,0.953211784,157.131974,condition5_1_2_10_2
condition5,-0.02894161,0.025386452,-0.027033461,-0.010485061,-0.034621297,-0.006354769,-0.006521642,0.011192292,-0.008755747,0.006260991,0.010974475,0.010674772,0.005611677,0.032906883,0.043264487,-0.015721726,0.018637799,-0.007091467,-0.029807897,-0.021252713,0.010983678,0.026708899,-0.020242085,-0.042672899,-0.02036422,-0.011920199,0.018386225,0.069003933,0.073215493,-0.029887662,-0.03300431,-0.076238974,-0.010961756,0.008603653,0.010931165,-0.012151529,1.083872195,181.9061317,condition5_1_2_10_1
condition5,-0.016888637,0.124506882,0.031701666,-0.025180203,0.026793765,0.01988411,0.016255301,-0.004975842,-0.019650558,-0.256980213,-0.046618884,0.067105897,-0.044556073,-0.020206664,-0.024985671,0.014595625,-0.032482348,0.002732614,0.400763551,0.084801366,-0.146385675,-0.048474663,0.037170303,0.055967112,0.0373128,0.048932581,0.031228793,-0.07456041,0.095176754,0.125716031,0.019482578,-0.11468404,-0.019688914,0.067362795,0.017574238,-0.02643866,0.877202386,159.702131,condition5_1_2_10_0
condition5,0.002438621,0.046653051,-0.100567595,0.025214826,0.075529296,0.017254459,0.00866116,0.047531378,0.01755438,-0.083752558,0.00658346,0.011173364,0.008531069,0.007093652,0.016752381,0.00568063,-0.002054516,-0.003686447,0.03067841,0.0150149,0.025246658,-0.00390044,-0.030435275,-0.022539601,0.017967274,-0.01459292,-0.010739658,0.094143333,0.099335212,-0.119718796,0.023418509,0.019801083,-0.040717251,0.04225697,0.029131438,-0.043115645,1.111876317,167.2260364,condition5_1_2_1_0
condition5,0.006275071,-0.058808889,-0.025814153,0.00247445,0.01732775,-0.014042562,-0.005237339,0.001734094,-0.00576315,0.171734988,0.00891468,0.055573554,0.012427458,-0.001111547,0.000107653,-0.013653418,-0.003156731,-0.016563067,-0.016079398,0.078069894,-0.042560012,-0.035775569,0.013311636,0.017153711,-0.018457048,0.018213622,-0.010665369,0.075454666,-0.045929313,-0.032317046,-0.007385505,0.038917388,-0.003269321,-0.015367407,-0.001852384,0.004471845,1.247736622,179.1666123,condition5_1_2_1_1
condition5,0.025403107,0.104276943,0.054945895,-0.029603185,-0.002481826,-0.010398165,0.0231238,0.027791051,0.005675912,-0.079183825,0.055785912,0.077360264,-0.011456363,-0.008663279,0.019078601,0.016294837,0.003511671,-0.027972957,0.138048541,0.038790171,-0.167873116,-0.038537401,0.031086844,0.000811363,0.002411555,-0.031510898,-0.011311014,-0.026736847,0.075709186,0.016463823,-0.014752966,-0.008797096,0.02449643,0.028021555,0.02971342,0.005545791,1.129793757,197.8321458,condition5_1_2_1_2
condition5,0.093281418,0.048701291,0.014757458,0.041275783,0.006943249,0.027720509,-0.020709087,0.024470735,0.008559249,0.005995219,-0.080624643,0.017649725,-0.038798579,-0.044259969,0.001639474,0.03401794,0.022050964,-0.009385983,0.182595994,0.109118327,-0.04055471,0.04841757,0.042443586,0.008625565,-0.016908331,-0.001019527,0.002385514,0.077116794,-0.040609722,-0.013480445,0.007091821,0.044020227,0.018314345,-0.002334252,0.010849949,0.026846224,1.080367729,188.9115824,condition5_1_1_9_2
condition5,0.062907133,0.089162405,0.004934528,0.085253534,0.001940704,0.003409569,-0.009159102,0.022469539,-0.001366227,-0.278591252,0.03048009,0.097260014,0.011018589,0.030671633,-0.051744208,-0.058040394,0.020263348,-0.027181711,0.407466479,-0.072515394,-0.145335161,0.032112848,0.031383127,-0.014435183,-0.016177207,-0.008215584,-0.017914053,0.121935246,0.230162027,-0.076072834,-0.086045594,0.047262884,0.020036284,-0.009765068,0.00495105,-0.012499959,1.104674823,148.3940637,condition5_1_1_9_1
condition5,-0.019152103,-0.009123522,-0.05494339,-0.057581438,0.068861998,0.035428509,-0.044657978,0.0459639,-0.01709741,-0.520369145,-0.068494155,0.012504608,-0.063201035,-0.024218307,0.037978428,-0.077669571,0.018815083,0.00220365,0.595014153,0.134361633,0.020865642,0.091668945,0.000508166,-0.027520114,0.026858296,0.004205713,0.059365598,-0.35414977,0.152816115,0.11553897,-0.026580442,0.048024026,0.007639536,0.048126289,-0.006822969,0.003419222,1.093723868,114.8826991,condition5_1_1_9_0
condition5,-0.01277665,0.025579969,0.018080097,0.039243289,0.01985573,-0.014114271,-0.006171307,-0.032091794,-0.005493913,0.002299734,-0.038873519,0.039514578,0.007774392,-0.019837235,0.005785226,0.015886695,-0.023902828,-0.010109202,0.191705929,0.061779519,-0.007908501,-0.013175259,0.023063081,-0.067959226,-0.013913685,-0.018923417,0.004164326,0.001685719,0.0866811,-0.035645248,0.041792569,0.020152929,0.005508732,-0.025467562,-0.033959029,-0.007584763,1.288375,168.0124293,condition5_1_1_1_1
condition5,-0.052476021,0.102012227,0.020269622,-0.025330281,0.023639344,-0.031942375,0.004671038,0.001068579,0.012109834,-0.211901508,-0.028791572,0.060493206,0.020137413,-0.066539819,0.030386553,0.014031842,0.000985494,-0.022373732,0.522983221,0.113034683,-0.104126963,-0.080506492,0.023542405,0.063473584,0.032047843,-0.013614441,0.020071103,-0.067943724,0.059480143,0.09106238,-0.025840257,-0.055341779,-0.006087111,0.047382547,0.00383012,0.016975601,1.1926933,179.0886331,condition5_1_1_1_0
condition5,0.096523591,-0.067962507,0.138222013,-0.054936728,0.196350801,-0.062070052,-0.009979126,-0.026955535,0.003899149,-0.27741943,-0.065008579,-0.17152245,0.052363841,0.025399218,0.073651372,-0.112095719,0.077591032,-0.047029471,0.309659468,0.265173041,0.271142579,0.146441355,-0.070374949,0.071523372,-0.019126625,-0.075503521,-0.014150699,0.244584365,-0.120393489,-0.046227076,-0.075351866,0.206246074,0.014917137,0.091894243,0.02172494,-0.049968434,1.2587615,141.6530079,condition5_1_1_1_2
